0024	DE-8-45	Universitätsbibliothek Kiel, Fachbibliothek an der Kunsthalle
0024	DE-8-46	Universitätsbibliothek Kiel, Fachbibliothek am Musikwissenschaftlichen Institut
0024	DE-8-47	Universitätsbibliothek Kiel, Fachbibliothek am Seminar für Europäische Ethnologie/Volkskunde
0024	DE-8-48	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Skandinavistik, Frisistik und Allg. Sprachwissenschaft, Bereich Allg.Sprachwissenschaft
0024	DE-8-50	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Klassische Altertumskunde
0024	DE-8-52	Universitätsbibliothek Kiel, Fachbibliothek Germanistik (Sprache / Literatur / Medien)
0024	DE-8-54	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Skandinavistik, Frisistik und Allg. Sprachwissenschaft, Bereich Skandinavistik
0024	DE-8-55	Universitätsbibliothek Kiel, Fachbibliothek am Englischen Seminar
0024	DE-8-56	Universitätsbibliothek Kiel, Fachbibliothek am Romanischen Seminar
0024	DE-8-57	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Slavistik
0024	DE-8-58	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Sport und Sportwissenschaften
0024	DE-8-59	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Ur- und Frühgeschichte
0024	DE-8-60	Universitätsbibliothek Kiel, Fachbibliothek Mathematik/Informatik/Rechenzentrum (Bereich Mathematik)
0024	DE-8-62	Universitätsbibliothek Kiel, Fachbibliothek Physikzentrum
0024	DE-8-64	Universitätsbibliothek Kiel, Fachbibliothek Chemie (Bereich Anorg. und Org. Chemie)
0024	DE-8-66	Universitätsbibliothek Kiel, Fachbibliothek am Pharmazeutischen Institut, Abteilung Pharmazeutische Chemie und PharmazeutischeTechnologie
0024	DE-8-67	Universitätsbibliothek Kiel, Fachbibliothek am Pharmazeutischen Institut, Abteilung Pharmazeutische Biologie
0024	DE-8-69	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Geowissenschaften
0024	DE-8-70	Universitätsbibliothek Kiel, Fachbibliothek am Geographischen Institut
0024	DE-8-72	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Pflanzenbau und –züchtung
0024	DE-8-73	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Phytopathologie
0024	DE-8-74	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Tierernährung, Stoffwechselphysiologie
0024	DE-8-75	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Tierzucht und Tierhaltung
0024	DE-8-76	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Landwirtschaftliche Verfahrenstechnik
0024	DE-8-79	Universitätsbibliothek Kiel, Fachbibliothek am Institut für Humanernährung und Lebensmittelkunde
0024	DE-8-81	Universitätsbibliothek Kiel, Fachbibliothek Ökologie und Wasserwirtschaft
0024	DE-452	Landesarchiv Schleswig-Holstein, Bibliothek
